"Product Id","Handle","Title","Type","Theme","PriceMin","PriceMax","CompareAt","Sizes","Vendor","Published","Stock Status","Tags","PromoteStatus","PromotePhase"
"'1000000665906030'","orange-ornamental-skull-capris","Orange Ornamental Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,bright orange,capri,colorful,colorful vibrant,day of the dead,dia de los muertos,evil,gothic,gothic evil,mysterybox,orange,ornamental,pp_skulls,skull,skulls,sport,sports","",""
"'1000000665906066'","orange-sugar-skull-capris","Orange Sugar Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,capri,colorful,colorful vibrant,day of the dead,dia de los muertos,mysterybox,orange,pp_skulls,skull,skulls,sport,sports,sugar skull,sugar skulls","",""
"'1000000665906495'","photorealistic-painted-sugar-skull-capris","Photorealistic Painted Sugar Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","black,capri,day of the dead,dia de los muertos,gothic,gothic evil,mysterybox,pp_skulls,skull,sugar skull,sugar skulls,upsell5=biker,upsell6=yoga,upsellgeneral","",""
"'1000000665906056'","pink-floral-skulls-capris","Pink Floral Skulls Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,black and white,capri,colorful,colorful vibrant,day of the dead,evil,floral,gothic evil,mysterybox,pink,pp_skulls,skull,skulls,sport,sports,white","",""
"'1000000665906055'","pink-ornamental-skull-capris","Pink Ornamental Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,capri,capris,colorful,colorful vibrant,day of the dead,dia de los muertos,evil,gothic,gothic evil,mysterybox,ornamental,ornamental skull,pink,pink skulls,pp_skulls,skull,skulls,sport,sports","",""
"'1000000665906043'","pink-sugar-skull-capris","Pink Sugar Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","biker,capri,capris,day of the dead,dia de los muertos,mysterybox,pink,pink skulls,pink sugar skull,pink sugar skulls,pp_skulls,skull,skulls,sugar skull,sugar skulls,upsell=matchingcroptop","",""
"'1000000665906003'","purple-sugar-skull-capris","Purple Sugar Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","capri,day of the dead,dia de los muertos,mysterybox,pp_skulls,purple,skull,skulls,sugar skull,sugar skulls","",""
"'1000000665913653'","santa-rudolph-sugar-skull-capris","Santa & Rudolph Sugar Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,capri,capris,christmas,christmasupsell,colorful,colorful vibrant,day of the dead,dia de los muertos,pp_skulls,reindeer,reindeers,rudolph,santa,skull,skulls,sport,sports,sugar skull,sugar skulls,xmas","",""
"'1000000665906004'","sassy-yellow-sugar-skull-capris","Sassy Yellow Sugar Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","capri,day of the dead,dia de los muertos,mysterybox,pp_skulls,skull,skulls,sugar skull,sugar skulls,yellow","",""
"'1000000665906499'","science-skull-capris","Science Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","black,black and white,capri,day of the dead,mysterybox,skull,skulls,white","",""
"'1000000665909241'","see-no-evil-hear-no-evil-speak-no-evil-black-capris","See no evil, Hear no evil, Speak no evil Black Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,capri,capris,day of the dead,gothic evil,hear,see,skull,skulls,speak,sport,sports,tattoo","",""
"'1000000665905996'","skeleton-sugar-skull-capris","Skeleton Sugar Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","capri,day of the dead,dia de los muertos,gothic,gothic evil,mysterybox,pp_skulls,skull,skulls,sugar skull,sugar skulls,upsell5=biker,upsell6=yoga,upsellgeneral","",""
"'1000000665905999'","skulls-and-roses-capris","Skulls and Roses Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,capri,colorful,colorful vibrant,day of the dead,dia de los muertos,evil,gothic evil,mysterybox,pp_skulls,red,rose,roses,skull,skull and rose,skull rose,skulls,sport,sports","",""
"'1000000665906025'","sky-blue-sugar-skull-capris","Sky Blue Sugar Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","blue,capri,day of the dead,dia de los muertos,mysterybox,pp_skulls,skull,skulls,sky,sugar skull,sugar skulls","",""
"'1000000665906795'","sugar-skull-beagle-capris","Sugar Skull Beagle Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","animal,capri,day of the dead,dia de los muertos,dog,dogs,mysterybox,skull,skulls,sugar skull,sugar skulls","",""
"'1000000665906709'","sugar-skull-bulldog-capris","Sugar Skull Bulldog Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","animal,bulldog,capri,colorful,colorful vibrant,day of the dead,dia de los muertos,mysterybox,skull,skulls,sugar skull,sugar skulls","",""
"'1000000665906057'","sugar-skull-capris","Sugar Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","biker,capri,day of the dead,dia de los muertos,gothic,gothic evil,mysterybox,pp_skulls,skull,skulls,sugar skull,upsell5=biker,upsell6=yoga,upsellgeneral","",""
"'1000000665905985'","sugar-skull-cats-capris","Sugar Skull Cats Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,animal,blue,capri,cats,day of the dead,dia de los muertos,evil,gothic,gothic evil,mysterybox,pp_skulls,skull,skulls,sport,sports,sugar skull,sugar skulls,white","",""
"'1000000665906728'","sugar-skull-chihuahua-capris","Sugar Skull Chihuahua Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","animal,capri,chihuahua,day of the dead,dia de los muertos,mysterybox,skull,skulls,sugar skulls","",""
"'1000000665906802'","sugar-skull-dachshund-capris","Sugar Skull Dachshund Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","animal,capri,day of the dead,dia de los muertos,dog,dogs,mysterybox,skull,skulls,sugar skull,sugar skulls","",""
"'1000000665906741'","sugar-skull-good-girl-bad-girl-capris","Sugar Skull Good girl / bad girl Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","black,capri,day of the dead,dia de los muertos,gothic,gothic evil,mysterybox,mystic,skull,skulls,sugar skull,white","",""
"'1000000665906736'","sugar-skull-labrador-capris","Sugar Skull Labrador Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","animal,blue,capri,dark blue,day of the dead,dia de los muertos,labrador,mysterybox,pp_skulls,skull,skulls,sugar skull","",""
"'1000000665906782'","sugar-skull-pitbull-capris","Sugar Skull Pitbull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","animal,capri,colorful,colorful vibrant,day of the dead,dia de los muertos,dog,mysterybox,pp_skulls,skull,skulls,sugar skull","",""
"'1000000665906755'","sugar-skull-yorkshire-capris","Sugar Skull Yorkshire Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","animal,capri,day of the dead,dia de los muertos,dog,dogs,mysterybox,skull,skulls,sugar skull,sugar skulls,yorkshire","",""
"'1000000665906035'","sugar-skulls-and-roses-capris","Sugar Skulls and Roses Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","biker,capri,day of the dead,dia de los muertos,gothic,gothic evil,mysterybox,skull,skulls,upsell5=biker,upsell6=yoga,upsellgeneral,yoga","",""
"'1000000665913666'","ugly-christmas-pink-sugar-skull-capris","Ugly Christmas - Pink Sugar Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,capri,capris,christmas,christmasupsell,day of the dead,dia de los muertos,mysterybox,pink,pp_christmas,pp_skulls,skull,skulls,sport,sports,sugar skull,sugar skulls,xmas","",""
"'1000000665906022'","yellow-ornamental-skull-capris","Yellow Ornamental Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,capri,colorful,colorful vibrant,day of the dead,deep yellow,dia de los muertos,evil,gothic evil,mysterybox,ornamental,ornamental skull,pp_skulls,skull,skulls,sport,sports,vibrant,yellow","",""
"'1000000665912239'","zippered-pink-sugar-skull-capris","Zippered Pink Sugar Skull Capris","Capris","Day-of-Dead/Mexican","80.99","80.99","97.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,black,capri,capris,carbon,colorful,colorful vibrant,day of the dead,dia de los muertos,pink,pp_skulls,skull,skulls,sport,sports,sugar skull,sugar skulls,zipper,zippers","",""
"'1000000666338143'","dia-de-los-muertos-marigold-flare-leggings-1","Día de los Muertos Marigold Flare Leggings","Flare Leggings","Day-of-Dead/Mexican","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","activewear,all-over print,comfort leggings,día de los muertos leggings,festival leggings,flare leggings,floral leggings,dakofits,graphic leggings,high-waisted leggings,marigold leggings,patterned flare leggings,statement leggings,stretch leggings,training leggings,vibrant leggings,women's activewear,yoga leggings","",""
"'1000000666338274'","sugar-skull-botanica-flare-leggings-1","Sugar Skull Botanica Flare Leggings","Flare Leggings","Day-of-Dead/Mexican","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","active lifestyle,all-over print,athleisure,bold print leggings,botanical flare leggings,comfortable leggings,festival wear,fitness apparel,flare leggings,dakofits,gym wear,high-waisted leggings,premium activewear,statement leggings,sugar skull flare leggings,vibrant leggings,women's activewear,workout leggings,yoga pants","",""
"'1000000665918576'","black-white-sugar-skull-kids-leggings","Black & White Sugar Skull Kid's Leggings","Kid's Leggings","Day-of-Dead/Mexican","59.99","59.99","71.99","2T/3T/4T/5T/6/6X/7","DAKOfits","TRUE","","active kids,active wear,activewear,black,black and blue,black and white,bright,children,childrens activewear,colorful,colorful and vibrant,colorful vibrant,dance,dancewear,fit kid,fitness,gym,gym / workout,gymwear,kids,kids leggings,sport,sports,sports wear,sportswear,sugar skull,sugar skulls,vibrant,white,yoga,yoga leggings,yoga wear,zen,zen yoga","",""
"'1000000665918292'","ornamental-skull-kids-leggings","Ornamental Skull Kid's Leggings","Kid's Leggings","Day-of-Dead/Mexican","59.99","59.99","71.99","2T/3T/4T/5T/6/6X/7","DAKOfits","TRUE","","active kids,active wear,activewear,black,black & white,black and white,bright,children,childrens activewear,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,fit kid,fitness,fitness leggings,gym,gym / workout,gymwear,halloween,kids,kids leggings,leggings sportswear,ornamental,ornamental skull,skull,skulls,sport,sports,sports wear,sportswear,sugar skull,sugar skulls,vibrant,white,yoga,yoga leggings,yoga wear,zen,zen yoga","",""
"'1000000665918250'","pink-sugar-skull-kids-leggings","Pink Sugar Skull Kid's Leggings","Kid's Leggings","Day-of-Dead/Mexican","59.99","59.99","71.99","2T/3T/4T/5T/6/6X/7","DAKOfits","TRUE","","active kids,active wear,activewear,black,bright,bright pink,children,childrens activewear,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark grey,dark pink,day of the dead,day of the death,dia de los mueros,dia de los muertos,fit kid,fitness,fitness leggings,grey,gym,gym / workout,gymwear,halloween,hot pink,kids,kids leggings,leggings sportswear,light grey,midnight blue,pastel pink,pink,pink sugar skull,pink sugar skulls,sport,sports,sports wear,sportswear,sugar skull,sugar skulls,vibrant,white,yoga,yoga leggings,yoga wear,yogawear,zen,zen zen yoga,zen/yoga","",""
"'1000000665917903'","purple-sugar-skull-kids-leggings","Purple Sugar Skull Kid's Leggings","Kid's Leggings","Day-of-Dead/Mexican","59.99","59.99","71.99","2T/3T/4T/5T/6/6X/7","DAKOfits","TRUE","","active kids,active wear,activewear,black,black and white,bright,bright purple,children,childrens activewear,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark purple,day of the dead,deep purple,fit kid,fitness,fitness leggings,gym,gym / workout,gymwear,halloween,kids,kids leggings,leggings sportswear,light purple,purple,purple and black,sport,sports,sports wear,sportswear,sugar skull,sugar skulls,vibrant,white,yoga,yoga leggings,yoga wear,yogawear,zen,zen yoga","",""
"'1000000665918669'","sky-blue-sugar-skull-kids-leggings","Sky Blue Sugar Skull Kid's Leggings","Kid's Leggings","Day-of-Dead/Mexican","59.99","59.99","71.99","2T/3T/4T/5T/6/6X/7","DAKOfits","TRUE","","active kids,active wear,activewear,baby blue,black,blue,bright,children,childrens activewear,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark grey,day of the dead,dia de los mueros,dia de los muertos,fit kid,fitness,floral,floral skull,flower,flowers,grey,gym,gym / workout,gymwear,halloween,kids,kids leggings,light blue,light grey,skulls,sky blue,sport,sports,sports wear,sportswear,sugar skull,sugar skulls,vibrant,white,yoga,yoga wear,yogawear,zen,zen yoga","",""
"'1000000665906543'","bicycle-skull-leggings","Bicycle Skull Leggings","Leggings","Day-of-Dead/Mexican","88.99","88.99","106.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,bicycle,black,black and white,day of the dead,leggings,mysterybox,pp_skulls,skull,skulls,sport,sports,white","",""
"'1000000665906523'","biker-skull-leggings","Biker Skull Leggings","Leggings","Day-of-Dead/Mexican","88.99","88.99","106.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,biker,biker leggings,black,black and white,day of the dead,leggings,mysterybox,pp_skulls,skull,skulls,sport,sports,white","",""
"'1000000665805708'","black-white-sugar-skull-leggings","Black & White Sugar Skull Leggings","Leggings","Day-of-Dead/Mexican","88.99","88.99","106.99","XS/S/M/L/XL","DAKOfits","TRUE","","2nd skin,active wear,activewear,b&wsugarskullleggingupsell,black,black & white,black and white,bright,colorful vibrant,crossfit,dance,dancewear,dark,dark gray,dark grey,day of the dead,dia de los mueros,dia de los muertos,dia de lost muertos,dia los muertos,diamond,diamonds,fitness,fitness leggings,floral,floral skull,flower,flowers,gothic,gothic evil,gray,grey,gym,gym / workout,gymwear,leggings,leggings sportswear,light,light grey,meditation,mysterybox,namaste,ornament,ornamental,ornamental skull,pp_skulls,skeleton,skull,skull and rose,skulls,sport,sports,sports wear,sportswear,sugar skull,sugar skulls,vibrant,white,yoga,yoga leggings,yoga wear,yogaleggings,yogapants,zen,zen yoga","",""
"'1000000665805884'","blue-floral-skulls-leggings","Blue Floral Skulls Leggings","Leggings","Day-of-Dead/Mexican","88.99","88.99","106.99","XS/S/M/L/XL","DAKOfits","TRUE","","activewear,blue,day of the dead,dia de los muertos,floral,mysterybox,pp_skulls,skull,skulls,sport,sports","",""
"'1000000665805688'","blue-sugar-skull-leggings","Blue Sugar Skull Leggings","Leggings","Day-of-Dead/Mexican","88.99","88.99","106.99","XS/S/M/L/XL","DAKOfits","TRUE","","2nd skin,active wear,activewear,aqua,biker,blue,blue and maroon,blue and navy,blue and pink,bright,bright blue,bright pink,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark,dark blue,dark pink,day of the dead,dia de los mueros,dia de los muertos,dia de lost muertos,dia los muertos,diamond,diamonds,evil,eye,fitness,fitness leggings,floral,floral skull,flower,flowers,gym,gym / workout,gymwear,leggings,leggings sportswear,light blue,mexico,midnight blue,mysterybox,navy blue,ornament,ornamental,ornamental skull,pp_skulls,roses,skeleton,skull,skull and rose,skulls,sky blue,sport,sports,sports wear,sportswear,sugar skull,sugar skulls,white,yoga,yoga leggings,yoga wear,yogaleggings,yogawear,zen,zen yoga","",""
"'1000000665906773'","bright-sugar-skull-leggings","Bright Sugar Skull Leggings","Leggings","Day-of-Dead/Mexican","88.99","88.99","106.99","XS/S/M/L/XL","DAKOfits","TRUE","","2nd skin,active wear,activewear,aqua,blue and pink,blue and white,blue green,bright,bright green,bright pink,bright purple,colorful,colorful and vibrant,colorful vibrant,dance,dancewear,day of the dead,dia de los mueros,dia de los muertos,dia de lost muertos,dia los muertos,diamond,eye,fitness,fitness leggings,floral,floral skull,flower,flowers,green,green and white,green blue,gym,gym / workout,gymwear,leggings,leggings sportswear,light,light blue,light green,mysterybox,namaste,ornament,ornamental,ornamental mandala,pastel,pastel blue,pastel green,pastel pink,pink,pink and blue,pink and purple,pink and white,pink skulls,pink sugar skull,pink sugar skulls,pink white,pp_mandala,pp_skulls,purple,purple and white,skeleton,skull,skull and rose,skull rose,skulls,soft,soft pink,soft pink white,sugar skull,sugar skulls,turquoise,turquoise and purple,vibrant,white,yoga,yoga leggings,yoga wear,yogaleggings,yogawear,zen,zen yoga","",""
